"meanfreq"       ,"sd"              ,"median"         ,"Q25"             ,"Q75"            ,"IQR"             ,"skew"           ,"kurt"          ,"sp.ent"         ,"sfm"            ,"mode"           ,"centroid"       ,"meanfun"        ,"minfun"          ,"maxfun"         ,"meandom"        ,"mindom","maxdom"       ,"dfrange"      ,"modindx"         ,"label"
0.208423356219494,0.0353163089909375,0.214152966404575,0.189935668334525 ,0.237969978556111,0.0480343102215868,2.17144204635534 ,8.02331974850284,0.871487738485029,0.179113607346051,0.240571837026447,0.208423356219494,0.181807242446267,0.0528776978417266,0.277358490566038,0.4239990234375  ,0       ,0.7751953125   ,0.7751953125   ,0.0788288288288288,"male"
0.20619062378557 ,0.0738558311893186,0.230640456563094,0.186074825618263 ,0.265263157894737,0.0791883322764743,3.88508000457115 ,23.0968157528742,0.910442430075653,0.534641360402533,0.279822447685479,0.20619062378557 ,0.184433347084768,0.043448275862069 ,0.279113924050633,0.39906642747962 ,0       ,4.155908203125 ,4.155908203125 ,0.0565578375678881,"female"
0.137954084883273,0.0811259135482636,0.129572107765452,0.0699630216587427,0.210776545166403,0.14081352350766  ,0.844137736629304,4.37500439045465,0.982612441999058,0.857723745966391,0.279408346539884,0.137954084883273,0.172881988711646,0.0431506849315069,0.279113924050633,0.624462890625   ,0       ,10.72353515625 ,10.72353515625 ,0.0285758418288539,"female"
0.210883258896794,0.0548379022663121,0.22161214953271 ,0.207546728971963 ,0.239766355140187,0.0322196261682243,3.65724482443187 ,19.4268660995753,0.862886345248406,0.342494746363524,0.214906542056075,0.210883258896794,0.167453373051608,0.0431506849315069,0.279113924050633,0.668951300854953,0       ,12.338525390625,12.338525390625,0.0387958115183246,"female"
